"price","screensize","memorygb","color","cellular","respID","qID","altID","obsID"
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",41,1,1,321
"$679","7.9 in","256 GB","Silver","WiFi only",41,1,2,321
"$399","10.2 in","64 GB","Space Grey","WiFi only",41,1,3,321
"$529","10.2 in","128 GB","Space Grey","WiFi only",41,1,4,321
"$529","7.9 in","128 GB","Rose Gold","WiFi + Cellular",41,2,1,322
"$529","7.9 in","128 GB","Rose Gold","WiFi + Cellular",41,2,2,322
"$529","10.2 in","128 GB","Space Grey","WiFi only",41,2,3,322
"$559","10.2 in","256 GB","Silver","WiFi only",41,2,4,322
"$459","10.2 in","64 GB","Silver","WiFi + Cellular",41,3,1,323
"$549","10.2 in","256 GB","Space Grey","WiFi only",41,3,2,323
"$429","7.9 in","128 GB","Space Grey","WiFi + Cellular",41,3,3,323
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",41,3,4,323
"$679","10.2 in","128 GB","Silver","WiFi only",41,4,1,324
"$329","7.9 in","128 GB","Silver","WiFi only",41,4,2,324
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",41,4,3,324
"$399","7.9 in","64 GB","Rose Gold","WiFi only",41,4,4,324
"$559","7.9 in","256 GB","Silver","WiFi only",41,5,1,325
"$529","7.9 in","256 GB","Space Grey","WiFi only",41,5,2,325
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",41,5,3,325
"$529","7.9 in","128 GB","Space Grey","WiFi only",41,5,4,325
"$329","7.9 in","128 GB","Space Grey","WiFi only",41,6,1,326
"$529","7.9 in","128 GB","Rose Gold","WiFi only",41,6,2,326
"$549","7.9 in","256 GB","Silver","WiFi only",41,6,3,326
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",41,6,4,326
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",41,7,1,327
"$429","10.2 in","256 GB","Space Grey","WiFi only",41,7,2,327
"$559","7.9 in","64 GB","Rose Gold","WiFi only",41,7,3,327
"$529","10.2 in","64 GB","Space Grey","WiFi + Cellular",41,7,4,327
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",41,8,1,328
"$459","7.9 in","128 GB","Space Grey","WiFi + Cellular",41,8,2,328
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",41,8,3,328
"$529","10.2 in","64 GB","Rose Gold","WiFi only",41,8,4,328
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",42,1,1,329
"$459","7.9 in","128 GB","Rose Gold","WiFi + Cellular",42,1,2,329
"$679","10.2 in","32 GB","Silver","WiFi only",42,1,3,329
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",42,1,4,329
"$679","7.9 in","256 GB","Space Grey","WiFi + Cellular",42,2,1,330
"$679","7.9 in","128 GB","Rose Gold","WiFi only",42,2,2,330
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",42,2,3,330
"$459","7.9 in","128 GB","Silver","WiFi + Cellular",42,2,4,330
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",42,3,1,331
"$559","10.2 in","256 GB","Silver","WiFi only",42,3,2,331
"$429","7.9 in","32 GB","Silver","WiFi only",42,3,3,331
"$549","10.2 in","32 GB","Silver","WiFi only",42,3,4,331
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",42,4,1,332
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",42,4,2,332
"$329","7.9 in","256 GB","Space Grey","WiFi only",42,4,3,332
"$559","7.9 in","64 GB","Silver","WiFi only",42,4,4,332
"$559","7.9 in","128 GB","Rose Gold","WiFi only",42,5,1,333
"$549","7.9 in","256 GB","Silver","WiFi only",42,5,2,333
"$329","10.2 in","256 GB","Rose Gold","WiFi only",42,5,3,333
"$429","10.2 in","64 GB","Silver","WiFi + Cellular",42,5,4,333
"$429","10.2 in","256 GB","Rose Gold","WiFi only",42,6,1,334
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",42,6,2,334
"$429","10.2 in","256 GB","Space Grey","WiFi only",42,6,3,334
"$329","10.2 in","128 GB","Space Grey","WiFi only",42,6,4,334
"$429","10.2 in","64 GB","Silver","WiFi only",42,7,1,335
"$329","7.9 in","64 GB","Space Grey","WiFi + Cellular",42,7,2,335
"$329","7.9 in","64 GB","Rose Gold","WiFi only",42,7,3,335
"$429","7.9 in","32 GB","Space Grey","WiFi only",42,7,4,335
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",42,8,1,336
"$429","7.9 in","64 GB","Silver","WiFi + Cellular",42,8,2,336
"$459","7.9 in","32 GB","Space Grey","WiFi only",42,8,3,336
"$549","10.2 in","128 GB","Silver","WiFi only",42,8,4,336
"$459","7.9 in","64 GB","Rose Gold","WiFi only",43,1,1,337
"$529","10.2 in","32 GB","Silver","WiFi + Cellular",43,1,2,337
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",43,1,3,337
"$329","10.2 in","32 GB","Space Grey","WiFi only",43,1,4,337
"$559","10.2 in","256 GB","Rose Gold","WiFi only",43,2,1,338
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",43,2,2,338
"$459","7.9 in","64 GB","Space Grey","WiFi only",43,2,3,338
"$549","7.9 in","256 GB","Space Grey","WiFi only",43,2,4,338
"$529","7.9 in","64 GB","Space Grey","WiFi + Cellular",43,3,1,339
"$459","7.9 in","128 GB","Rose Gold","WiFi only",43,3,2,339
"$679","10.2 in","64 GB","Space Grey","WiFi + Cellular",43,3,3,339
"$529","10.2 in","256 GB","Rose Gold","WiFi + Cellular",43,3,4,339
"$429","10.2 in","32 GB","Silver","WiFi only",43,4,1,340
"$459","10.2 in","64 GB","Rose Gold","WiFi only",43,4,2,340
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",43,4,3,340
"$429","7.9 in","32 GB","Space Grey","WiFi only",43,4,4,340
"$329","10.2 in","256 GB","Space Grey","WiFi + Cellular",43,5,1,341
"$459","7.9 in","32 GB","Space Grey","WiFi only",43,5,2,341
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",43,5,3,341
"$459","7.9 in","32 GB","Space Grey","WiFi + Cellular",43,5,4,341
"$429","10.2 in","64 GB","Rose Gold","WiFi only",43,6,1,342
"$559","10.2 in","256 GB","Silver","WiFi + Cellular",43,6,2,342
"$559","7.9 in","256 GB","Silver","WiFi only",43,6,3,342
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",43,6,4,342
"$429","7.9 in","256 GB","Space Grey","WiFi + Cellular",43,7,1,343
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",43,7,2,343
"$679","10.2 in","256 GB","Silver","WiFi only",43,7,3,343
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",43,7,4,343
"$329","10.2 in","64 GB","Rose Gold","WiFi + Cellular",43,8,1,344
"$679","7.9 in","128 GB","Silver","WiFi only",43,8,2,344
"$549","10.2 in","32 GB","Space Grey","WiFi + Cellular",43,8,3,344
"$429","10.2 in","32 GB","Rose Gold","WiFi + Cellular",43,8,4,344
"$459","7.9 in","128 GB","Silver","WiFi + Cellular",44,1,1,345
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",44,1,2,345
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",44,1,3,345
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",44,1,4,345
"$549","10.2 in","64 GB","Rose Gold","WiFi + Cellular",44,2,1,346
"$679","10.2 in","32 GB","Space Grey","WiFi only",44,2,2,346
"$549","10.2 in","64 GB","Silver","WiFi only",44,2,3,346
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",44,2,4,346
"$429","10.2 in","64 GB","Rose Gold","WiFi only",44,3,1,347
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",44,3,2,347
"$459","7.9 in","32 GB","Space Grey","WiFi only",44,3,3,347
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",44,3,4,347
"$329","10.2 in","32 GB","Rose Gold","WiFi + Cellular",44,4,1,348
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",44,4,2,348
"$429","10.2 in","64 GB","Space Grey","WiFi only",44,4,3,348
"$529","7.9 in","128 GB","Rose Gold","WiFi + Cellular",44,4,4,348
"$429","10.2 in","64 GB","Silver","WiFi only",44,5,1,349
"$529","7.9 in","128 GB","Silver","WiFi + Cellular",44,5,2,349
"$429","10.2 in","128 GB","Rose Gold","WiFi + Cellular",44,5,3,349
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",44,5,4,349
"$529","10.2 in","64 GB","Silver","WiFi + Cellular",44,6,1,350
"$399","10.2 in","128 GB","Silver","WiFi only",44,6,2,350
"$559","10.2 in","32 GB","Rose Gold","WiFi only",44,6,3,350
"$459","7.9 in","64 GB","Rose Gold","WiFi only",44,6,4,350
"$399","7.9 in","64 GB","Space Grey","WiFi only",44,7,1,351
"$329","10.2 in","32 GB","Rose Gold","WiFi + Cellular",44,7,2,351
"$429","7.9 in","32 GB","Rose Gold","WiFi only",44,7,3,351
"$549","10.2 in","32 GB","Rose Gold","WiFi only",44,7,4,351
"$559","7.9 in","256 GB","Space Grey","WiFi only",44,8,1,352
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",44,8,2,352
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",44,8,3,352
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",44,8,4,352
"$549","10.2 in","64 GB","Rose Gold","WiFi only",45,1,1,353
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",45,1,2,353
"$679","10.2 in","64 GB","Rose Gold","WiFi only",45,1,3,353
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",45,1,4,353
"$549","10.2 in","32 GB","Space Grey","WiFi only",45,2,1,354
"$329","10.2 in","64 GB","Silver","WiFi + Cellular",45,2,2,354
"$459","10.2 in","256 GB","Silver","WiFi only",45,2,3,354
"$399","10.2 in","32 GB","Space Grey","WiFi only",45,2,4,354
"$399","7.9 in","128 GB","Silver","WiFi + Cellular",45,3,1,355
"$399","10.2 in","256 GB","Rose Gold","WiFi only",45,3,2,355
"$399","10.2 in","64 GB","Space Grey","WiFi only",45,3,3,355
"$429","7.9 in","32 GB","Space Grey","WiFi only",45,3,4,355
"$679","10.2 in","32 GB","Space Grey","WiFi + Cellular",45,4,1,356
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",45,4,2,356
"$459","10.2 in","256 GB","Space Grey","WiFi + Cellular",45,4,3,356
"$429","7.9 in","32 GB","Silver","WiFi only",45,4,4,356
"$679","7.9 in","256 GB","Silver","WiFi only",45,5,1,357
"$679","10.2 in","128 GB","Rose Gold","WiFi only",45,5,2,357
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",45,5,3,357
"$399","7.9 in","128 GB","Silver","WiFi + Cellular",45,5,4,357
"$459","10.2 in","64 GB","Silver","WiFi + Cellular",45,6,1,358
"$399","7.9 in","64 GB","Rose Gold","WiFi only",45,6,2,358
"$459","7.9 in","256 GB","Rose Gold","WiFi only",45,6,3,358
"$329","7.9 in","256 GB","Rose Gold","WiFi only",45,6,4,358
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",45,7,1,359
"$399","10.2 in","128 GB","Space Grey","WiFi + Cellular",45,7,2,359
"$559","10.2 in","128 GB","Space Grey","WiFi + Cellular",45,7,3,359
"$529","7.9 in","128 GB","Rose Gold","WiFi only",45,7,4,359
"$529","7.9 in","128 GB","Silver","WiFi + Cellular",45,8,1,360
"$399","7.9 in","128 GB","Silver","WiFi only",45,8,2,360
"$399","7.9 in","128 GB","Rose Gold","WiFi only",45,8,3,360
"$559","7.9 in","256 GB","Space Grey","WiFi only",45,8,4,360
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",46,1,1,361
"$399","10.2 in","256 GB","Silver","WiFi only",46,1,2,361
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",46,1,3,361
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",46,1,4,361
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",46,2,1,362
"$459","7.9 in","128 GB","Rose Gold","WiFi only",46,2,2,362
"$429","10.2 in","256 GB","Silver","WiFi + Cellular",46,2,3,362
"$529","7.9 in","32 GB","Space Grey","WiFi only",46,2,4,362
"$559","7.9 in","256 GB","Space Grey","WiFi + Cellular",46,3,1,363
"$429","7.9 in","64 GB","Silver","WiFi only",46,3,2,363
"$679","10.2 in","64 GB","Silver","WiFi + Cellular",46,3,3,363
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",46,3,4,363
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",46,4,1,364
"$679","7.9 in","32 GB","Rose Gold","WiFi only",46,4,2,364
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",46,4,3,364
"$529","7.9 in","64 GB","Silver","WiFi only",46,4,4,364
"$329","7.9 in","32 GB","Rose Gold","WiFi only",46,5,1,365
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",46,5,2,365
"$429","7.9 in","32 GB","Space Grey","WiFi only",46,5,3,365
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",46,5,4,365
"$559","10.2 in","128 GB","Rose Gold","WiFi only",46,6,1,366
"$459","10.2 in","64 GB","Silver","WiFi + Cellular",46,6,2,366
"$399","7.9 in","256 GB","Space Grey","WiFi only",46,6,3,366
"$399","7.9 in","64 GB","Rose Gold","WiFi + Cellular",46,6,4,366
"$549","10.2 in","128 GB","Silver","WiFi only",46,7,1,367
"$549","10.2 in","64 GB","Space Grey","WiFi + Cellular",46,7,2,367
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",46,7,3,367
"$399","10.2 in","256 GB","Rose Gold","WiFi only",46,7,4,367
"$429","7.9 in","128 GB","Silver","WiFi only",46,8,1,368
"$329","10.2 in","256 GB","Space Grey","WiFi only",46,8,2,368
"$329","7.9 in","128 GB","Silver","WiFi + Cellular",46,8,3,368
"$399","10.2 in","64 GB","Space Grey","WiFi + Cellular",46,8,4,368
"$329","7.9 in","256 GB","Space Grey","WiFi only",47,1,1,369
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",47,1,2,369
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",47,1,3,369
"$399","10.2 in","32 GB","Space Grey","WiFi + Cellular",47,1,4,369
"$559","10.2 in","64 GB","Space Grey","WiFi only",47,2,1,370
"$429","7.9 in","256 GB","Rose Gold","WiFi only",47,2,2,370
"$459","10.2 in","32 GB","Silver","WiFi only",47,2,3,370
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",47,2,4,370
"$529","10.2 in","64 GB","Rose Gold","WiFi + Cellular",47,3,1,371
"$529","10.2 in","32 GB","Space Grey","WiFi only",47,3,2,371
"$679","10.2 in","256 GB","Rose Gold","WiFi only",47,3,3,371
"$679","10.2 in","64 GB","Silver","WiFi only",47,3,4,371
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",47,4,1,372
"$399","10.2 in","128 GB","Rose Gold","WiFi only",47,4,2,372
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",47,4,3,372
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",47,4,4,372
"$429","10.2 in","64 GB","Rose Gold","WiFi only",47,5,1,373
"$459","7.9 in","32 GB","Space Grey","WiFi only",47,5,2,373
"$559","10.2 in","64 GB","Silver","WiFi only",47,5,3,373
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",47,5,4,373
"$329","7.9 in","32 GB","Rose Gold","WiFi + Cellular",47,6,1,374
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",47,6,2,374
"$399","10.2 in","256 GB","Space Grey","WiFi only",47,6,3,374
"$399","10.2 in","256 GB","Space Grey","WiFi + Cellular",47,6,4,374
"$329","7.9 in","32 GB","Space Grey","WiFi only",47,7,1,375
"$529","10.2 in","128 GB","Silver","WiFi only",47,7,2,375
"$549","10.2 in","128 GB","Silver","WiFi only",47,7,3,375
"$549","7.9 in","64 GB","Space Grey","WiFi only",47,7,4,375
"$399","7.9 in","256 GB","Silver","WiFi + Cellular",47,8,1,376
"$329","10.2 in","256 GB","Space Grey","WiFi only",47,8,2,376
"$459","7.9 in","256 GB","Rose Gold","WiFi only",47,8,3,376
"$549","10.2 in","128 GB","Space Grey","WiFi only",47,8,4,376
"$329","7.9 in","64 GB","Silver","WiFi + Cellular",48,1,1,377
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",48,1,2,377
"$529","10.2 in","128 GB","Space Grey","WiFi + Cellular",48,1,3,377
"$399","7.9 in","64 GB","Rose Gold","WiFi + Cellular",48,1,4,377
"$549","10.2 in","64 GB","Silver","WiFi only",48,2,1,378
"$459","7.9 in","32 GB","Rose Gold","WiFi only",48,2,2,378
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",48,2,3,378
"$549","7.9 in","128 GB","Space Grey","WiFi only",48,2,4,378
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",48,3,1,379
"$679","10.2 in","32 GB","Space Grey","WiFi only",48,3,2,379
"$559","7.9 in","32 GB","Rose Gold","WiFi + Cellular",48,3,3,379
"$329","7.9 in","32 GB","Space Grey","WiFi only",48,3,4,379
"$549","7.9 in","128 GB","Rose Gold","WiFi + Cellular",48,4,1,380
"$549","7.9 in","128 GB","Rose Gold","WiFi only",48,4,2,380
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",48,4,3,380
"$399","7.9 in","64 GB","Rose Gold","WiFi only",48,4,4,380
"$329","10.2 in","64 GB","Space Grey","WiFi only",48,5,1,381
"$459","10.2 in","256 GB","Rose Gold","WiFi only",48,5,2,381
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",48,5,3,381
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",48,5,4,381
"$399","7.9 in","64 GB","Silver","WiFi + Cellular",48,6,1,382
"$559","7.9 in","32 GB","Rose Gold","WiFi only",48,6,2,382
"$399","7.9 in","32 GB","Silver","WiFi only",48,6,3,382
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",48,6,4,382
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",48,7,1,383
"$429","7.9 in","128 GB","Silver","WiFi only",48,7,2,383
"$529","7.9 in","256 GB","Rose Gold","WiFi + Cellular",48,7,3,383
"$399","7.9 in","256 GB","Silver","WiFi + Cellular",48,7,4,383
"$329","7.9 in","32 GB","Silver","WiFi + Cellular",48,8,1,384
"$559","10.2 in","256 GB","Rose Gold","WiFi only",48,8,2,384
"$549","7.9 in","32 GB","Silver","WiFi only",48,8,3,384
"$549","7.9 in","64 GB","Silver","WiFi only",48,8,4,384
"$529","7.9 in","32 GB","Rose Gold","WiFi + Cellular",49,1,1,385
"$529","10.2 in","64 GB","Space Grey","WiFi only",49,1,2,385
"$549","7.9 in","32 GB","Space Grey","WiFi only",49,1,3,385
"$459","7.9 in","128 GB","Space Grey","WiFi only",49,1,4,385
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",49,2,1,386
"$549","10.2 in","256 GB","Rose Gold","WiFi + Cellular",49,2,2,386
"$429","10.2 in","32 GB","Space Grey","WiFi only",49,2,3,386
"$529","7.9 in","128 GB","Space Grey","WiFi only",49,2,4,386
"$549","7.9 in","64 GB","Rose Gold","WiFi only",49,3,1,387
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",49,3,2,387
"$559","7.9 in","64 GB","Rose Gold","WiFi only",49,3,3,387
"$549","10.2 in","32 GB","Space Grey","WiFi + Cellular",49,3,4,387
"$559","7.9 in","64 GB","Space Grey","WiFi only",49,4,1,388
"$399","10.2 in","32 GB","Silver","WiFi only",49,4,2,388
"$559","10.2 in","64 GB","Silver","WiFi only",49,4,3,388
"$529","7.9 in","32 GB","Space Grey","WiFi + Cellular",49,4,4,388
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",49,5,1,389
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",49,5,2,389
"$529","7.9 in","64 GB","Space Grey","WiFi + Cellular",49,5,3,389
"$429","10.2 in","64 GB","Rose Gold","WiFi + Cellular",49,5,4,389
"$549","7.9 in","32 GB","Space Grey","WiFi only",49,6,1,390
"$549","10.2 in","128 GB","Silver","WiFi only",49,6,2,390
"$399","7.9 in","128 GB","Silver","WiFi + Cellular",49,6,3,390
"$329","7.9 in","32 GB","Silver","WiFi only",49,6,4,390
"$679","7.9 in","32 GB","Silver","WiFi + Cellular",49,7,1,391
"$329","10.2 in","32 GB","Space Grey","WiFi + Cellular",49,7,2,391
"$329","7.9 in","128 GB","Rose Gold","WiFi only",49,7,3,391
"$529","7.9 in","128 GB","Silver","WiFi + Cellular",49,7,4,391
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",49,8,1,392
"$529","10.2 in","256 GB","Space Grey","WiFi only",49,8,2,392
"$399","7.9 in","32 GB","Space Grey","WiFi only",49,8,3,392
"$399","10.2 in","32 GB","Silver","WiFi only",49,8,4,392
"$529","10.2 in","64 GB","Space Grey","WiFi + Cellular",50,1,1,393
"$549","10.2 in","128 GB","Silver","WiFi only",50,1,2,393
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",50,1,3,393
"$399","7.9 in","32 GB","Space Grey","WiFi + Cellular",50,1,4,393
"$399","10.2 in","128 GB","Silver","WiFi only",50,2,1,394
"$399","10.2 in","256 GB","Silver","WiFi only",50,2,2,394
"$459","10.2 in","256 GB","Space Grey","WiFi only",50,2,3,394
"$679","10.2 in","256 GB","Rose Gold","WiFi only",50,2,4,394
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",50,3,1,395
"$429","7.9 in","256 GB","Silver","WiFi only",50,3,2,395
"$329","10.2 in","64 GB","Space Grey","WiFi only",50,3,3,395
"$399","7.9 in","32 GB","Rose Gold","WiFi + Cellular",50,3,4,395
"$549","7.9 in","128 GB","Space Grey","WiFi only",50,4,1,396
"$429","10.2 in","256 GB","Space Grey","WiFi + Cellular",50,4,2,396
"$549","10.2 in","32 GB","Rose Gold","WiFi only",50,4,3,396
"$529","7.9 in","32 GB","Space Grey","WiFi + Cellular",50,4,4,396
"$679","7.9 in","256 GB","Rose Gold","WiFi only",50,5,1,397
"$429","7.9 in","32 GB","Silver","WiFi only",50,5,2,397
"$549","7.9 in","256 GB","Space Grey","WiFi only",50,5,3,397
"$559","7.9 in","64 GB","Silver","WiFi + Cellular",50,5,4,397
"$429","7.9 in","32 GB","Rose Gold","WiFi only",50,6,1,398
"$549","7.9 in","64 GB","Space Grey","WiFi + Cellular",50,6,2,398
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",50,6,3,398
"$329","10.2 in","32 GB","Space Grey","WiFi only",50,6,4,398
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",50,7,1,399
"$329","10.2 in","256 GB","Rose Gold","WiFi only",50,7,2,399
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",50,7,3,399
"$329","7.9 in","128 GB","Silver","WiFi only",50,7,4,399
"$529","10.2 in","128 GB","Silver","WiFi only",50,8,1,400
"$329","7.9 in","64 GB","Space Grey","WiFi only",50,8,2,400
"$399","7.9 in","256 GB","Silver","WiFi + Cellular",50,8,3,400
"$679","10.2 in","256 GB","Silver","WiFi + Cellular",50,8,4,400
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",51,1,1,401
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",51,1,2,401
"$529","10.2 in","32 GB","Rose Gold","WiFi only",51,1,3,401
"$429","10.2 in","32 GB","Rose Gold","WiFi only",51,1,4,401
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",51,2,1,402
"$549","10.2 in","128 GB","Silver","WiFi only",51,2,2,402
"$399","7.9 in","256 GB","Rose Gold","WiFi only",51,2,3,402
"$679","10.2 in","32 GB","Silver","WiFi + Cellular",51,2,4,402
"$559","10.2 in","256 GB","Silver","WiFi only",51,3,1,403
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",51,3,2,403
"$429","7.9 in","64 GB","Space Grey","WiFi only",51,3,3,403
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",51,3,4,403
"$549","7.9 in","64 GB","Space Grey","WiFi + Cellular",51,4,1,404
"$399","7.9 in","128 GB","Rose Gold","WiFi only",51,4,2,404
"$459","10.2 in","32 GB","Rose Gold","WiFi only",51,4,3,404
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",51,4,4,404
"$549","10.2 in","128 GB","Rose Gold","WiFi only",51,5,1,405
"$549","7.9 in","64 GB","Space Grey","WiFi only",51,5,2,405
"$679","7.9 in","256 GB","Silver","WiFi only",51,5,3,405
"$549","10.2 in","64 GB","Rose Gold","WiFi + Cellular",51,5,4,405
"$549","10.2 in","128 GB","Silver","WiFi + Cellular",51,6,1,406
"$459","10.2 in","256 GB","Rose Gold","WiFi only",51,6,2,406
"$399","7.9 in","128 GB","Rose Gold","WiFi only",51,6,3,406
