"type","price","freshness","respID","qID","altID","obsID"
"Honeycrisp",4,"Average",249,6,1,1494
"Gala",3,"Excellent",249,6,2,1494
"Fuji",1,"Poor",250,1,1,1495
"Pink Lady",2,"Excellent",250,1,2,1495
"Fuji",1,"Poor",250,2,1,1496
"Pink Lady",1.5,"Excellent",250,2,2,1496
"Fuji",4,"Poor",250,3,1,1497
"Red Delicious",1,"Average",250,3,2,1497
"Honeycrisp",2.5,"Excellent",250,4,1,1498
"Honeycrisp",2,"Excellent",250,4,2,1498
"Honeycrisp",2.5,"Excellent",250,5,1,1499
"Honeycrisp",1,"Average",250,5,2,1499
"Red Delicious",1,"Excellent",250,6,1,1500
"Honeycrisp",2.5,"Average",250,6,2,1500
"Red Delicious",3,"Poor",251,1,1,1501
"Fuji",4,"Average",251,1,2,1501
"Honeycrisp",2,"Average",251,2,1,1502
"Honeycrisp",2,"Average",251,2,2,1502
"Pink Lady",2,"Excellent",251,3,1,1503
"Fuji",1,"Poor",251,3,2,1503
"Gala",4,"Excellent",251,4,1,1504
"Honeycrisp",1,"Excellent",251,4,2,1504
"Red Delicious",3.5,"Excellent",251,5,1,1505
"Pink Lady",1.5,"Excellent",251,5,2,1505
"Fuji",3,"Average",251,6,1,1506
"Gala",3.5,"Excellent",251,6,2,1506
"Red Delicious",1.5,"Average",252,1,1,1507
"Gala",1.5,"Excellent",252,1,2,1507
"Gala",1,"Poor",252,2,1,1508
"Red Delicious",1,"Excellent",252,2,2,1508
"Pink Lady",1.5,"Poor",252,3,1,1509
"Honeycrisp",2.5,"Average",252,3,2,1509
"Gala",2,"Poor",252,4,1,1510
"Honeycrisp",1,"Average",252,4,2,1510
"Honeycrisp",3,"Excellent",252,5,1,1511
"Gala",2,"Average",252,5,2,1511
"Pink Lady",2.5,"Poor",252,6,1,1512
"Gala",1,"Average",252,6,2,1512
"Pink Lady",1.5,"Poor",253,1,1,1513
"Fuji",2,"Poor",253,1,2,1513
"Pink Lady",4,"Excellent",253,2,1,1514
"Pink Lady",3,"Poor",253,2,2,1514
"Gala",1.5,"Poor",253,3,1,1515
"Pink Lady",2.5,"Average",253,3,2,1515
"Fuji",4,"Excellent",253,4,1,1516
"Fuji",4,"Average",253,4,2,1516
"Pink Lady",4,"Poor",253,5,1,1517
"Pink Lady",1,"Average",253,5,2,1517
"Gala",3.5,"Average",253,6,1,1518
"Honeycrisp",3.5,"Average",253,6,2,1518
"Fuji",1.5,"Excellent",254,1,1,1519
"Gala",3,"Excellent",254,1,2,1519
"Red Delicious",3,"Excellent",254,2,1,1520
"Gala",1.5,"Average",254,2,2,1520
"Fuji",3,"Poor",254,3,1,1521
"Gala",1,"Excellent",254,3,2,1521
"Red Delicious",1.5,"Excellent",254,4,1,1522
"Fuji",4,"Average",254,4,2,1522
"Honeycrisp",1,"Average",254,5,1,1523
"Fuji",1.5,"Excellent",254,5,2,1523
"Fuji",2,"Poor",254,6,1,1524
"Gala",1,"Poor",254,6,2,1524
"Pink Lady",1.5,"Excellent",255,1,1,1525
"Gala",1,"Poor",255,1,2,1525
"Fuji",2.5,"Average",255,2,1,1526
"Fuji",3,"Average",255,2,2,1526
"Gala",3.5,"Average",255,3,1,1527
"Fuji",3.5,"Poor",255,3,2,1527
"Honeycrisp",2.5,"Poor",255,4,1,1528
"Red Delicious",4,"Excellent",255,4,2,1528
"Honeycrisp",1.5,"Average",255,5,1,1529
"Fuji",2.5,"Average",255,5,2,1529
"Red Delicious",1,"Poor",255,6,1,1530
"Gala",3.5,"Excellent",255,6,2,1530
"Honeycrisp",3,"Excellent",256,1,1,1531
"Red Delicious",1.5,"Average",256,1,2,1531
"Pink Lady",1,"Poor",256,2,1,1532
"Gala",3,"Poor",256,2,2,1532
"Gala",1.5,"Average",256,3,1,1533
"Red Delicious",4,"Excellent",256,3,2,1533
"Fuji",4,"Average",256,4,1,1534
"Honeycrisp",2.5,"Excellent",256,4,2,1534
"Pink Lady",2,"Excellent",256,5,1,1535
"Honeycrisp",1.5,"Excellent",256,5,2,1535
"Fuji",2,"Average",256,6,1,1536
"Red Delicious",4,"Average",256,6,2,1536
"Honeycrisp",2,"Excellent",257,1,1,1537
"Fuji",1.5,"Excellent",257,1,2,1537
"Red Delicious",1.5,"Average",257,2,1,1538
"Red Delicious",1,"Average",257,2,2,1538
"Gala",1,"Average",257,3,1,1539
"Fuji",3.5,"Average",257,3,2,1539
"Gala",3.5,"Excellent",257,4,1,1540
"Gala",2.5,"Poor",257,4,2,1540
"Honeycrisp",3,"Poor",257,5,1,1541
"Gala",1.5,"Excellent",257,5,2,1541
"Pink Lady",4,"Excellent",257,6,1,1542
"Red Delicious",2.5,"Poor",257,6,2,1542
"Honeycrisp",2.5,"Poor",258,1,1,1543
"Gala",3.5,"Excellent",258,1,2,1543
"Pink Lady",2.5,"Average",258,2,1,1544
"Pink Lady",3,"Excellent",258,2,2,1544
"Pink Lady",1.5,"Average",258,3,1,1545
"Pink Lady",2,"Excellent",258,3,2,1545
"Gala",1.5,"Average",258,4,1,1546
"Honeycrisp",2,"Poor",258,4,2,1546
"Pink Lady",2.5,"Poor",258,5,1,1547
"Pink Lady",3,"Average",258,5,2,1547
"Fuji",1,"Poor",258,6,1,1548
"Red Delicious",4,"Excellent",258,6,2,1548
"Honeycrisp",3,"Poor",259,1,1,1549
"Gala",2.5,"Average",259,1,2,1549
"Fuji",2,"Average",259,2,1,1550
"Pink Lady",1.5,"Poor",259,2,2,1550
"Honeycrisp",1,"Poor",259,3,1,1551
"Honeycrisp",1.5,"Average",259,3,2,1551
"Fuji",1.5,"Poor",259,4,1,1552
"Honeycrisp",4,"Poor",259,4,2,1552
"Honeycrisp",2,"Average",259,5,1,1553
"Red Delicious",1,"Poor",259,5,2,1553
"Pink Lady",2.5,"Poor",259,6,1,1554
"Pink Lady",1.5,"Poor",259,6,2,1554
"Gala",4,"Average",260,1,1,1555
"Fuji",2,"Average",260,1,2,1555
"Red Delicious",1,"Poor",260,2,1,1556
"Honeycrisp",4,"Average",260,2,2,1556
"Red Delicious",4,"Average",260,3,1,1557
"Pink Lady",1.5,"Poor",260,3,2,1557
"Gala",1,"Excellent",260,4,1,1558
"Fuji",1,"Poor",260,4,2,1558
"Red Delicious",1,"Excellent",260,5,1,1559
"Fuji",4,"Poor",260,5,2,1559
"Fuji",2,"Average",260,6,1,1560
"Red Delicious",2,"Excellent",260,6,2,1560
"Gala",1.5,"Excellent",261,1,1,1561
"Red Delicious",3.5,"Excellent",261,1,2,1561
"Red Delicious",1.5,"Poor",261,2,1,1562
"Gala",1,"Excellent",261,2,2,1562
"Fuji",1,"Average",261,3,1,1563
"Gala",2.5,"Poor",261,3,2,1563
"Gala",1,"Poor",261,4,1,1564
"Honeycrisp",1,"Excellent",261,4,2,1564
"Red Delicious",4,"Excellent",261,5,1,1565
"Red Delicious",3.5,"Average",261,5,2,1565
"Pink Lady",2.5,"Poor",261,6,1,1566
"Gala",2.5,"Average",261,6,2,1566
"Gala",1,"Excellent",262,1,1,1567
"Red Delicious",4,"Excellent",262,1,2,1567
"Pink Lady",2,"Excellent",262,2,1,1568
"Pink Lady",1.5,"Average",262,2,2,1568
"Honeycrisp",3.5,"Poor",262,3,1,1569
"Pink Lady",2.5,"Excellent",262,3,2,1569
"Honeycrisp",3.5,"Average",262,4,1,1570
"Red Delicious",3,"Average",262,4,2,1570
"Red Delicious",1.5,"Poor",262,5,1,1571
"Red Delicious",3.5,"Average",262,5,2,1571
"Pink Lady",4,"Excellent",262,6,1,1572
"Honeycrisp",2.5,"Poor",262,6,2,1572
"Gala",3,"Excellent",263,1,1,1573
"Honeycrisp",4,"Poor",263,1,2,1573
"Red Delicious",3.5,"Poor",263,2,1,1574
"Fuji",1,"Poor",263,2,2,1574
"Red Delicious",3,"Average",263,3,1,1575
"Honeycrisp",1,"Poor",263,3,2,1575
"Fuji",4,"Excellent",263,4,1,1576
"Honeycrisp",1,"Poor",263,4,2,1576
"Red Delicious",3,"Average",263,5,1,1577
"Honeycrisp",2,"Average",263,5,2,1577
"Red Delicious",3.5,"Average",263,6,1,1578
"Red Delicious",4,"Excellent",263,6,2,1578
"Gala",1,"Poor",264,1,1,1579
"Gala",3,"Excellent",264,1,2,1579
"Honeycrisp",1.5,"Average",264,2,1,1580
"Fuji",4,"Average",264,2,2,1580
"Gala",2,"Average",264,3,1,1581
"Honeycrisp",2,"Poor",264,3,2,1581
"Gala",3.5,"Average",264,4,1,1582
"Gala",4,"Poor",264,4,2,1582
"Fuji",4,"Poor",264,5,1,1583
"Gala",3,"Excellent",264,5,2,1583
"Fuji",2,"Excellent",264,6,1,1584
"Fuji",2,"Excellent",264,6,2,1584
"Honeycrisp",2,"Average",265,1,1,1585
"Fuji",2.5,"Average",265,1,2,1585
"Honeycrisp",3,"Poor",265,2,1,1586
"Pink Lady",2,"Excellent",265,2,2,1586
"Pink Lady",2,"Poor",265,3,1,1587
"Red Delicious",3.5,"Excellent",265,3,2,1587
"Gala",2,"Poor",265,4,1,1588
"Honeycrisp",2.5,"Average",265,4,2,1588
"Fuji",1.5,"Excellent",265,5,1,1589
"Honeycrisp",4,"Poor",265,5,2,1589
"Pink Lady",4,"Average",265,6,1,1590
"Fuji",4,"Excellent",265,6,2,1590
"Pink Lady",4,"Average",266,1,1,1591
"Honeycrisp",3.5,"Poor",266,1,2,1591
"Honeycrisp",2.5,"Excellent",266,2,1,1592
"Pink Lady",4,"Poor",266,2,2,1592
"Pink Lady",3,"Excellent",266,3,1,1593
"Honeycrisp",4,"Average",266,3,2,1593
"Gala",1,"Poor",266,4,1,1594
"Fuji",4,"Excellent",266,4,2,1594
"Red Delicious",4,"Poor",266,5,1,1595
"Honeycrisp",4,"Average",266,5,2,1595
"Red Delicious",2.5,"Excellent",266,6,1,1596
"Red Delicious",3,"Average",266,6,2,1596
"Gala",3,"Average",267,1,1,1597
"Fuji",4,"Poor",267,1,2,1597
"Honeycrisp",2.5,"Excellent",267,2,1,1598
"Gala",4,"Excellent",267,2,2,1598
"Red Delicious",3.5,"Average",267,3,1,1599
"Gala",2,"Excellent",267,3,2,1599
"Gala",2.5,"Excellent",267,4,1,1600
"Honeycrisp",2.5,"Excellent",267,4,2,1600
"Fuji",3.5,"Poor",267,5,1,1601
"Red Delicious",2.5,"Excellent",267,5,2,1601
"Fuji",1.5,"Excellent",267,6,1,1602
"Pink Lady",3.5,"Poor",267,6,2,1602
"Red Delicious",3.5,"Poor",268,1,1,1603
"Red Delicious",4,"Excellent",268,1,2,1603
"Gala",1.5,"Average",268,2,1,1604
"Pink Lady",2.5,"Excellent",268,2,2,1604
"Fuji",3,"Excellent",268,3,1,1605
"Red Delicious",4,"Excellent",268,3,2,1605
"Red Delicious",4,"Poor",268,4,1,1606
"Red Delicious",4,"Average",268,4,2,1606
"Red Delicious",1.5,"Excellent",268,5,1,1607
"Honeycrisp",3.5,"Excellent",268,5,2,1607
"Pink Lady",4,"Average",268,6,1,1608
"Fuji",2,"Poor",268,6,2,1608
"Pink Lady",2.5,"Excellent",269,1,1,1609
"Pink Lady",2,"Average",269,1,2,1609
"Pink Lady",4,"Poor",269,2,1,1610
"Pink Lady",2,"Average",269,2,2,1610
"Gala",4,"Average",269,3,1,1611
"Pink Lady",3.5,"Poor",269,3,2,1611
"Honeycrisp",3.5,"Average",269,4,1,1612
"Pink Lady",1.5,"Poor",269,4,2,1612
"Red Delicious",2,"Average",269,5,1,1613
"Red Delicious",3.5,"Poor",269,5,2,1613
"Red Delicious",2.5,"Excellent",269,6,1,1614
"Pink Lady",2.5,"Average",269,6,2,1614
"Fuji",2,"Poor",270,1,1,1615
"Gala",3,"Excellent",270,1,2,1615
"Gala",1.5,"Poor",270,2,1,1616
"Fuji",3.5,"Excellent",270,2,2,1616
"Fuji",3.5,"Excellent",270,3,1,1617
"Red Delicious",1.5,"Average",270,3,2,1617
"Gala",4,"Average",270,4,1,1618
"Fuji",3.5,"Excellent",270,4,2,1618
"Gala",1,"Poor",270,5,1,1619
"Pink Lady",2,"Poor",270,5,2,1619
"Pink Lady",3,"Excellent",270,6,1,1620
"Red Delicious",4,"Excellent",270,6,2,1620
"Gala",4,"Average",271,1,1,1621
"Red Delicious",2,"Excellent",271,1,2,1621
"Pink Lady",2,"Average",271,2,1,1622
"Gala",2.5,"Poor",271,2,2,1622
"Pink Lady",1.5,"Poor",271,3,1,1623
"Red Delicious",3.5,"Average",271,3,2,1623
"Gala",1,"Excellent",271,4,1,1624
"Pink Lady",2.5,"Excellent",271,4,2,1624
"Red Delicious",1.5,"Poor",271,5,1,1625
"Pink Lady",3.5,"Average",271,5,2,1625
"Gala",2.5,"Average",271,6,1,1626
"Fuji",2.5,"Excellent",271,6,2,1626
"Pink Lady",3.5,"Poor",272,1,1,1627
"Red Delicious",1.5,"Average",272,1,2,1627
"Pink Lady",1,"Poor",272,2,1,1628
"Fuji",4,"Excellent",272,2,2,1628
"Gala",2.5,"Average",272,3,1,1629
"Pink Lady",1.5,"Poor",272,3,2,1629
"Fuji",2.5,"Excellent",272,4,1,1630
"Fuji",3,"Poor",272,4,2,1630
"Fuji",2.5,"Poor",272,5,1,1631
"Pink Lady",3,"Poor",272,5,2,1631
"Fuji",4,"Poor",272,6,1,1632
"Pink Lady",1,"Poor",272,6,2,1632
"Gala",1.5,"Excellent",273,1,1,1633
"Gala",3.5,"Average",273,1,2,1633
"Gala",1,"Poor",273,2,1,1634
"Pink Lady",2,"Poor",273,2,2,1634
"Pink Lady",4,"Poor",273,3,1,1635
"Honeycrisp",4,"Average",273,3,2,1635
"Red Delicious",3,"Average",273,4,1,1636
"Pink Lady",3.5,"Excellent",273,4,2,1636
"Red Delicious",2.5,"Excellent",273,5,1,1637
"Fuji",1,"Excellent",273,5,2,1637
"Honeycrisp",4,"Average",273,6,1,1638
"Gala",4,"Excellent",273,6,2,1638
"Gala",2.5,"Average",274,1,1,1639
"Fuji",2,"Average",274,1,2,1639
"Red Delicious",3.5,"Poor",274,2,1,1640
"Fuji",4,"Poor",274,2,2,1640
"Fuji",3.5,"Poor",274,3,1,1641
"Red Delicious",4,"Poor",274,3,2,1641
"Fuji",2,"Excellent",274,4,1,1642
"Gala",4,"Poor",274,4,2,1642
"Honeycrisp",3.5,"Poor",274,5,1,1643
"Pink Lady",1,"Poor",274,5,2,1643
"Gala",3.5,"Poor",274,6,1,1644
"Gala",2.5,"Average",274,6,2,1644
"Red Delicious",3.5,"Average",275,1,1,1645
"Gala",2.5,"Poor",275,1,2,1645
"Pink Lady",4,"Average",275,2,1,1646
"Honeycrisp",1.5,"Poor",275,2,2,1646
"Pink Lady",4,"Poor",275,3,1,1647
"Red Delicious",2,"Excellent",275,3,2,1647
"Gala",2.5,"Excellent",275,4,1,1648
"Fuji",2,"Excellent",275,4,2,1648
"Red Delicious",2.5,"Poor",275,5,1,1649
"Red Delicious",1.5,"Excellent",275,5,2,1649
"Pink Lady",3,"Excellent",275,6,1,1650
"Gala",3,"Average",275,6,2,1650
"Pink Lady",4,"Excellent",276,1,1,1651
"Pink Lady",1.5,"Poor",276,1,2,1651
"Fuji",1,"Average",276,2,1,1652
"Fuji",4,"Excellent",276,2,2,1652
"Gala",4,"Excellent",276,3,1,1653
"Red Delicious",2.5,"Average",276,3,2,1653
"Pink Lady",4,"Excellent",276,4,1,1654
"Fuji",3.5,"Poor",276,4,2,1654
"Gala",4,"Excellent",276,5,1,1655
"Honeycrisp",4,"Average",276,5,2,1655
"Pink Lady",2.5,"Average",276,6,1,1656
"Honeycrisp",3,"Excellent",276,6,2,1656
"Fuji",2.5,"Poor",277,1,1,1657
"Honeycrisp",3.5,"Poor",277,1,2,1657
"Fuji",1,"Poor",277,2,1,1658
"Pink Lady",1,"Poor",277,2,2,1658
"Fuji",1.5,"Average",277,3,1,1659
"Red Delicious",1.5,"Poor",277,3,2,1659
"Fuji",3.5,"Excellent",277,4,1,1660
"Fuji",4,"Average",277,4,2,1660
"Honeycrisp",2,"Excellent",277,5,1,1661
"Fuji",3.5,"Average",277,5,2,1661
"Honeycrisp",1.5,"Excellent",277,6,1,1662
"Pink Lady",4,"Excellent",277,6,2,1662
"Red Delicious",3,"Poor",278,1,1,1663
"Gala",1,"Average",278,1,2,1663
"Red Delicious",3,"Excellent",278,2,1,1664
"Fuji",2.5,"Average",278,2,2,1664
"Honeycrisp",3,"Excellent",278,3,1,1665
"Fuji",2.5,"Excellent",278,3,2,1665
"Fuji",2.5,"Average",278,4,1,1666
"Fuji",3,"Average",278,4,2,1666
"Honeycrisp",1.5,"Average",278,5,1,1667
"Honeycrisp",1,"Excellent",278,5,2,1667
"Red Delicious",1.5,"Excellent",278,6,1,1668
"Fuji",2,"Poor",278,6,2,1668
"Fuji",1.5,"Average",279,1,1,1669
"Honeycrisp",3,"Excellent",279,1,2,1669
"Red Delicious",4,"Average",279,2,1,1670
"Honeycrisp",4,"Poor",279,2,2,1670
"Pink Lady",2,"Excellent",279,3,1,1671
"Pink Lady",2,"Average",279,3,2,1671
"Red Delicious",1,"Average",279,4,1,1672
"Red Delicious",4,"Poor",279,4,2,1672
"Red Delicious",1.5,"Excellent",279,5,1,1673
"Honeycrisp",1.5,"Excellent",279,5,2,1673
"Gala",1.5,"Poor",279,6,1,1674
"Fuji",1.5,"Poor",279,6,2,1674
"Gala",3,"Excellent",280,1,1,1675
"Honeycrisp",3.5,"Poor",280,1,2,1675
"Fuji",1,"Excellent",280,2,1,1676
"Fuji",2.5,"Average",280,2,2,1676
"Gala",2.5,"Excellent",280,3,1,1677
"Gala",2,"Average",280,3,2,1677
"Fuji",3,"Poor",280,4,1,1678
"Red Delicious",1,"Excellent",280,4,2,1678
"Gala",4,"Excellent",280,5,1,1679
"Red Delicious",3.5,"Excellent",280,5,2,1679
"Red Delicious",2,"Poor",280,6,1,1680
"Fuji",2.5,"Excellent",280,6,2,1680
"Gala",2.5,"Excellent",281,1,1,1681
"Red Delicious",2.5,"Excellent",281,1,2,1681
"Gala",2,"Poor",281,2,1,1682
"Gala",1,"Poor",281,2,2,1682
"Gala",3.5,"Excellent",281,3,1,1683
"Red Delicious",1,"Average",281,3,2,1683
"Fuji",1,"Poor",281,4,1,1684
"Red Delicious",1,"Average",281,4,2,1684
"Red Delicious",1,"Average",281,5,1,1685
"Red Delicious",4,"Excellent",281,5,2,1685
"Fuji",1.5,"Average",281,6,1,1686
"Honeycrisp",2.5,"Poor",281,6,2,1686
"Honeycrisp",3.5,"Poor",282,1,1,1687
"Red Delicious",2,"Average",282,1,2,1687
"Honeycrisp",2.5,"Average",282,2,1,1688
"Red Delicious",1,"Average",282,2,2,1688
"Gala",3,"Excellent",282,3,1,1689
"Honeycrisp",3,"Excellent",282,3,2,1689
"Red Delicious",4,"Average",282,4,1,1690
"Pink Lady",2.5,"Poor",282,4,2,1690
"Gala",4,"Poor",282,5,1,1691
"Fuji",3.5,"Poor",282,5,2,1691
"Pink Lady",2.5,"Poor",282,6,1,1692
"Red Delicious",2,"Excellent",282,6,2,1692
"Pink Lady",3,"Excellent",283,1,1,1693
"Fuji",3,"Poor",283,1,2,1693
"Gala",1,"Excellent",283,2,1,1694
"Red Delicious",1,"Poor",283,2,2,1694
"Honeycrisp",2,"Excellent",283,3,1,1695
"Gala",2.5,"Average",283,3,2,1695
"Gala",3.5,"Average",283,4,1,1696
"Pink Lady",2,"Poor",283,4,2,1696
"Gala",3,"Poor",283,5,1,1697
"Honeycrisp",3,"Excellent",283,5,2,1697
"Fuji",2.5,"Excellent",283,6,1,1698
"Pink Lady",3.5,"Average",283,6,2,1698
"Red Delicious",3,"Excellent",284,1,1,1699
"Fuji",3,"Average",284,1,2,1699
"Red Delicious",2,"Poor",284,2,1,1700
"Pink Lady",4,"Average",284,2,2,1700
"Honeycrisp",3.5,"Excellent",284,3,1,1701
"Fuji",2.5,"Excellent",284,3,2,1701
"Pink Lady",1.5,"Average",284,4,1,1702
"Gala",1,"Average",284,4,2,1702
"Honeycrisp",3.5,"Excellent",284,5,1,1703
"Pink Lady",2.5,"Excellent",284,5,2,1703
"Pink Lady",2,"Excellent",284,6,1,1704
"Pink Lady",1,"Poor",284,6,2,1704
"Red Delicious",2.5,"Average",285,1,1,1705
"Pink Lady",1,"Excellent",285,1,2,1705
"Red Delicious",1.5,"Average",285,2,1,1706
"Red Delicious",3.5,"Excellent",285,2,2,1706
"Pink Lady",2.5,"Average",285,3,1,1707
"Fuji",3,"Poor",285,3,2,1707
"Honeycrisp",1.5,"Poor",285,4,1,1708
"Fuji",2,"Poor",285,4,2,1708
"Fuji",2.5,"Excellent",285,5,1,1709
"Honeycrisp",4,"Average",285,5,2,1709
"Pink Lady",1.5,"Poor",285,6,1,1710
"Red Delicious",3,"Average",285,6,2,1710
"Honeycrisp",1.5,"Poor",286,1,1,1711
"Gala",3.5,"Average",286,1,2,1711
"Gala",2.5,"Excellent",286,2,1,1712
"Honeycrisp",2,"Poor",286,2,2,1712
"Fuji",3,"Poor",286,3,1,1713
"Honeycrisp",2.5,"Poor",286,3,2,1713
"Fuji",3.5,"Excellent",286,4,1,1714
"Red Delicious",4,"Poor",286,4,2,1714
"Fuji",1.5,"Poor",286,5,1,1715
"Pink Lady",1,"Poor",286,5,2,1715
"Pink Lady",2.5,"Average",286,6,1,1716
"Honeycrisp",1,"Excellent",286,6,2,1716
"Pink Lady",2.5,"Poor",287,1,1,1717
"Fuji",2,"Excellent",287,1,2,1717
"Fuji",2.5,"Average",287,2,1,1718
"Red Delicious",2,"Average",287,2,2,1718
"Fuji",4,"Excellent",287,3,1,1719
"Pink Lady",3.5,"Average",287,3,2,1719
"Pink Lady",2.5,"Poor",287,4,1,1720
"Red Delicious",4,"Excellent",287,4,2,1720
"Pink Lady",4,"Excellent",287,5,1,1721
"Red Delicious",4,"Excellent",287,5,2,1721
"Honeycrisp",3,"Average",287,6,1,1722
"Fuji",2,"Average",287,6,2,1722
"Red Delicious",3.5,"Average",288,1,1,1723
"Fuji",4,"Poor",288,1,2,1723
"Red Delicious",2.5,"Poor",288,2,1,1724
"Gala",2.5,"Average",288,2,2,1724
"Red Delicious",1.5,"Poor",288,3,1,1725
"Red Delicious",3.5,"Poor",288,3,2,1725
"Fuji",3.5,"Average",288,4,1,1726
"Honeycrisp",2.5,"Poor",288,4,2,1726
"Red Delicious",1,"Poor",288,5,1,1727
"Fuji",2,"Average",288,5,2,1727
"Fuji",2,"Poor",288,6,1,1728
"Pink Lady",3,"Poor",288,6,2,1728
"Pink Lady",4,"Excellent",289,1,1,1729
"Pink Lady",4,"Poor",289,1,2,1729
"Pink Lady",3.5,"Poor",289,2,1,1730
"Pink Lady",2,"Average",289,2,2,1730
"Gala",3,"Poor",289,3,1,1731
"Red Delicious",2.5,"Poor",289,3,2,1731
"Gala",2.5,"Average",289,4,1,1732
"Fuji",1.5,"Poor",289,4,2,1732
"Honeycrisp",4,"Average",289,5,1,1733
"Pink Lady",2.5,"Average",289,5,2,1733
"Gala",2,"Excellent",289,6,1,1734
"Gala",1.5,"Average",289,6,2,1734
"Red Delicious",3.5,"Poor",290,1,1,1735
"Honeycrisp",4,"Average",290,1,2,1735
"Honeycrisp",1,"Excellent",290,2,1,1736
"Honeycrisp",1,"Poor",290,2,2,1736
"Red Delicious",2,"Poor",290,3,1,1737
"Fuji",2.5,"Excellent",290,3,2,1737
"Pink Lady",3.5,"Poor",290,4,1,1738
"Pink Lady",3.5,"Poor",290,4,2,1738
"Honeycrisp",1.5,"Excellent",290,5,1,1739
"Red Delicious",2.5,"Poor",290,5,2,1739
"Fuji",3.5,"Average",290,6,1,1740
"Pink Lady",1.5,"Poor",290,6,2,1740
"Gala",2.5,"Average",291,1,1,1741
"Gala",2.5,"Average",291,1,2,1741
"Pink Lady",1,"Excellent",291,2,1,1742
"Gala",3.5,"Excellent",291,2,2,1742
"Gala",3.5,"Excellent",291,3,1,1743
"Gala",4,"Average",291,3,2,1743
"Fuji",3,"Poor",291,4,1,1744
"Pink Lady",4,"Excellent",291,4,2,1744
"Gala",1,"Excellent",291,5,1,1745
"Red Delicious",3.5,"Poor",291,5,2,1745
"Gala",3,"Excellent",291,6,1,1746
"Pink Lady",3.5,"Excellent",291,6,2,1746
"Fuji",4,"Excellent",292,1,1,1747
"Gala",2,"Poor",292,1,2,1747
"Gala",1,"Average",292,2,1,1748
"Red Delicious",3.5,"Poor",292,2,2,1748
"Gala",3,"Average",292,3,1,1749
"Red Delicious",3.5,"Excellent",292,3,2,1749
"Fuji",3.5,"Excellent",292,4,1,1750
"Red Delicious",3,"Excellent",292,4,2,1750
"Gala",2.5,"Excellent",292,5,1,1751
"Red Delicious",3.5,"Average",292,5,2,1751
"Gala",2,"Excellent",292,6,1,1752
"Pink Lady",2.5,"Excellent",292,6,2,1752
"Honeycrisp",1,"Poor",293,1,1,1753
"Fuji",2,"Poor",293,1,2,1753
"Red Delicious",1,"Excellent",293,2,1,1754
"Pink Lady",4,"Average",293,2,2,1754
"Honeycrisp",3.5,"Poor",293,3,1,1755
"Honeycrisp",2.5,"Poor",293,3,2,1755
"Red Delicious",1.5,"Average",293,4,1,1756
"Honeycrisp",3.5,"Poor",293,4,2,1756
"Pink Lady",4,"Poor",293,5,1,1757
"Honeycrisp",2.5,"Average",293,5,2,1757
"Pink Lady",1,"Average",293,6,1,1758
"Gala",2.5,"Excellent",293,6,2,1758
"Red Delicious",2.5,"Average",294,1,1,1759
"Honeycrisp",2.5,"Average",294,1,2,1759
"Honeycrisp",1.5,"Average",294,2,1,1760
"Pink Lady",1,"Average",294,2,2,1760
"Gala",3,"Excellent",294,3,1,1761
"Fuji",3.5,"Average",294,3,2,1761
"Fuji",3.5,"Excellent",294,4,1,1762
"Red Delicious",3,"Poor",294,4,2,1762
"Fuji",4,"Excellent",294,5,1,1763
"Red Delicious",3,"Poor",294,5,2,1763
"Pink Lady",4,"Average",294,6,1,1764
"Pink Lady",1.5,"Average",294,6,2,1764
"Gala",1.5,"Excellent",295,1,1,1765
"Pink Lady",3,"Average",295,1,2,1765
"Red Delicious",1,"Excellent",295,2,1,1766
"Fuji",1.5,"Excellent",295,2,2,1766
"Honeycrisp",2.5,"Poor",295,3,1,1767
"Red Delicious",1.5,"Excellent",295,3,2,1767
"Gala",3.5,"Poor",295,4,1,1768
"Honeycrisp",3,"Average",295,4,2,1768
"Pink Lady",2,"Poor",295,5,1,1769
"Red Delicious",4,"Average",295,5,2,1769
"Red Delicious",1.5,"Excellent",295,6,1,1770
"Pink Lady",4,"Poor",295,6,2,1770
"Gala",3.5,"Poor",296,1,1,1771
"Pink Lady",1,"Excellent",296,1,2,1771
"Gala",3.5,"Average",296,2,1,1772
"Pink Lady",1.5,"Average",296,2,2,1772
"Honeycrisp",2.5,"Poor",296,3,1,1773
"Pink Lady",2,"Excellent",296,3,2,1773
"Honeycrisp",3.5,"Average",296,4,1,1774
"Pink Lady",1.5,"Poor",296,4,2,1774
"Gala",2,"Excellent",296,5,1,1775
"Pink Lady",1.5,"Poor",296,5,2,1775
"Fuji",1.5,"Average",296,6,1,1776
"Gala",1.5,"Excellent",296,6,2,1776
"Gala",4,"Average",297,1,1,1777
"Red Delicious",1,"Poor",297,1,2,1777
"Red Delicious",1,"Average",297,2,1,1778
"Gala",1,"Excellent",297,2,2,1778
"Fuji",1.5,"Poor",297,3,1,1779
"Fuji",2.5,"Average",297,3,2,1779
"Honeycrisp",1,"Excellent",297,4,1,1780
"Honeycrisp",1.5,"Poor",297,4,2,1780
"Gala",3.5,"Excellent",297,5,1,1781
"Red Delicious",3,"Poor",297,5,2,1781
"Pink Lady",3.5,"Excellent",297,6,1,1782
"Red Delicious",3.5,"Poor",297,6,2,1782
"Fuji",4,"Poor",298,1,1,1783
"Fuji",3.5,"Poor",298,1,2,1783
